<DATE>,<TIME>,<CLOSE>,<OPEN>,<HIGH>,<LOW>,<VOLUME>
2022-11-09,0,188.0,188.0,188.0,188.0,
2022-11-10,0,194.65,194.65,194.65,194.65,
2022-11-11,0,193.0,193.0,193.0,193.0,
2022-11-14,0,195.0,195.0,195.0,195.0,
2022-11-15,0,203.0,203.0,203.0,203.0,
2022-11-16,0,198.0,198.0,198.0,198.0,
2022-11-17,0,202.5,202.5,202.5,202.5,
2022-11-18,0,210.0,210.0,210.0,210.0,
2022-11-21,0,217.5,217.5,217.5,217.5,
2022-11-22,0,213.15,213.15,213.15,213.15,
2022-11-23,0,213.75,213.75,213.75,213.75,
2022-11-25,0,213.65,213.65,213.65,213.65,
2022-11-28,0,249.5,249.5,249.5,249.5,
2022-11-29,0,259.5,259.5,259.5,259.5,
2022-11-30,0,276.0,276.0,276.0,276.0,
2022-12-01,0,265.5,265.5,265.5,265.5,
2022-12-02,0,270.65,270.65,270.65,270.65,
2022-12-05,0,263.0,263.0,263.0,263.0,
2022-12-06,0,266.5,266.5,266.5,266.5,
2022-12-07,0,263.0,263.0,263.0,263.0,
2022-12-08,0,256.4,256.4,256.4,256.4,0.01K
2022-12-09,0,260.0,260.0,260.0,260.0,
2022-12-12,0,251.5,251.5,251.5,251.5,
2022-12-13,0,248.0,248.0,248.0,248.0,
2022-12-14,0,239.5,239.5,239.5,239.5,
2022-12-15,0,238.5,238.5,238.5,238.5,
2022-12-16,0,230.35,230.35,230.35,230.35,
2022-12-19,0,231.0,231.0,231.0,231.0,
2022-12-20,0,228.65,228.65,228.65,228.65,
2022-12-21,0,229.0,229.0,229.0,229.0,
2022-12-22,0,229.0,229.0,229.0,229.0,
2022-12-23,0,229.0,229.0,229.0,229.0,
2022-12-27,0,229.0,229.0,229.0,229.0,
2022-12-28,0,227.85,227.85,227.85,227.85,
2022-12-29,0,227.5,227.5,227.5,227.5,
2022-12-30,0,227.9,227.9,227.9,227.9,
2023-01-03,0,184.65,184.65,184.65,184.65,
2023-01-04,0,178.5,178.5,178.5,178.5,
2023-01-05,0,177.25,177.25,177.25,177.25,0.01K
2023-01-06,0,171.85,171.85,171.85,171.85,
2023-01-09,0,171.15,171.15,171.15,171.15,
2023-01-10,0,171.0,171.0,171.0,171.0,
2023-01-11,0,165.15,165.15,165.15,165.15,
2023-01-12,0,174.75,174.75,174.75,174.75,
2023-01-13,0,169.0,169.0,169.0,169.0,
2023-01-17,0,170.0,170.0,170.0,170.0,
2023-01-18,0,174.15,174.15,174.15,174.15,
2023-01-19,0,175.4,175.4,175.4,175.4,
2023-01-20,0,175.1,175.1,175.1,175.1,
2023-01-23,0,172.4,172.4,172.4,172.4,
2023-01-24,0,169.65,169.65,169.65,169.65,
2023-01-25,0,166.15,166.15,166.15,166.15,
2023-01-26,0,166.15,166.15,166.15,166.15,
2023-01-27,0,167.55,167.55,167.55,167.55,
2023-01-30,0,138.65,138.65,138.65,138.65,
2023-01-31,0,136.55,136.55,136.55,136.55,
2023-02-01,0,141.35,141.35,141.35,141.35,
2023-02-02,0,136.65,136.65,136.65,136.65,
2023-02-03,0,138.0,138.0,138.0,138.0,
2023-02-06,0,139.5,139.5,139.5,139.5,
2023-02-07,0,135.65,135.65,135.65,135.65,
2023-02-08,0,128.85,128.85,128.85,128.85,
2023-02-09,0,128.0,128.0,128.0,128.0,
2023-02-10,0,131.0,131.0,131.0,131.0,
2023-02-13,0,130.0,130.0,130.0,130.0,
2023-02-14,0,134.0,134.0,134.0,134.0,
2023-02-15,0,136.4,136.4,136.4,136.4,
2023-02-16,0,136.85,136.85,136.85,136.85,
2023-02-17,0,135.65,135.65,135.65,135.65,
2023-02-21,0,136.65,136.65,136.65,136.65,
2023-02-22,0,137.0,137.0,137.0,137.0,
2023-02-23,0,139.0,139.0,139.0,139.0,
2023-02-24,0,138.3,138.3,138.3,138.3,
2023-02-27,0,148.65,148.65,148.65,148.65,0.01K
2023-02-28,0,146.0,146.0,146.0,146.0,
2023-03-01,0,146.15,146.15,146.15,146.15,0.06K
2023-03-02,0,140.5,140.5,140.5,140.5,
2023-03-03,0,131.25,131.25,131.25,131.25,
2023-03-06,0,123.65,123.65,123.65,123.65,
2023-03-07,0,124.65,124.65,124.65,124.65,0.01K
2023-03-08,0,123.65,123.65,123.65,123.65,
2023-03-09,0,127.65,127.65,127.65,127.65,
2023-03-10,0,135.0,135.0,135.0,135.0,
2023-03-13,0,137.15,137.15,137.15,137.15,
2023-03-14,0,138.0,138.0,138.0,138.0,
2023-03-15,0,136.0,136.0,136.0,136.0,
2023-03-16,0,137.65,137.65,137.65,137.65,
2023-03-17,0,135.0,135.0,135.0,135.0,
2023-03-20,0,133.85,133.85,133.85,133.85,
2023-03-21,0,138.65,138.65,138.65,138.65,
2023-03-22,0,135.65,135.65,135.65,135.65,
2023-03-23,0,135.65,135.65,135.65,135.65,
2023-03-24,0,135.5,135.5,135.5,135.5,
2023-03-27,0,136.35,136.35,136.35,136.35,
2023-03-28,0,137.65,137.65,137.65,137.65,
2023-03-29,0,137.85,137.85,137.85,137.85,
2023-03-30,0,137.65,137.65,137.65,137.65,
2023-03-31,0,138.3,138.3,138.3,138.3,
2023-04-03,0,148.35,148.35,148.35,148.35,
2023-04-04,0,143.35,143.35,143.35,143.35,
2023-04-05,0,140.15,140.15,140.15,140.15,
2023-04-06,0,135.65,135.65,135.65,135.65,
2023-04-10,0,135.65,135.65,135.65,135.65,
2023-04-11,0,130.25,130.25,130.25,130.25,
2023-04-12,0,132.75,132.75,132.75,132.75,
2023-04-13,0,134.2,134.2,134.2,134.2,0.00K
2023-04-14,0,136.0,136.0,136.0,136.0,
2023-04-17,0,136.15,136.15,136.15,136.15,
2023-04-18,0,136.65,136.65,136.65,136.65,
2023-04-19,0,137.35,137.35,137.35,137.35,
2023-04-20,0,138.5,138.5,138.5,138.5,
2023-04-21,0,138.4,138.4,138.4,138.4,
2023-04-24,0,138.35,138.35,138.35,138.35,
2023-04-25,0,140.0,140.0,140.0,140.0,
2023-04-26,0,140.1,140.1,140.1,140.1,
2023-04-27,0,139.9,139.9,139.9,139.9,
2023-04-28,0,140.34,140.34,140.34,140.34,
2023-05-01,0,136.25,136.25,136.25,136.25,
2023-05-02,0,134.4,134.4,134.4,134.4,
2023-05-03,0,128.65,128.65,128.65,128.65,
2023-05-04,0,126.65,126.65,126.65,126.65,
2023-05-05,0,126.85,126.85,126.85,126.85,
2023-05-08,0,126.85,126.85,126.85,126.85,
2023-05-09,0,125.25,125.25,125.25,125.25,
2023-05-10,0,121.5,121.5,121.5,121.5,
2023-05-11,0,119.35,119.35,119.35,119.35,
2023-05-12,0,119.15,119.15,119.15,119.15,
2023-05-15,0,118.5,118.5,118.5,118.5,0.00K
2023-05-16,0,117.15,117.15,117.15,117.15,
2023-05-17,0,117.85,117.85,117.85,117.85,
2023-05-18,0,117.6,117.6,117.6,117.6,
2023-05-19,0,118.4,118.4,118.4,118.4,
2023-05-22,0,119.0,119.0,119.0,119.0,
2023-05-23,0,119.0,119.0,119.0,119.0,
2023-05-24,0,118.65,118.65,118.65,118.65,
2023-05-25,0,118.5,118.5,118.5,118.5,
2023-05-26,0,119.03,119.03,119.03,119.03,
2023-05-30,0,93.25,93.25,93.25,93.25,0.00K
2023-05-31,0,95.1,95.1,95.1,95.1,0.01K
2023-06-01,0,93.85,93.85,93.85,93.85,
2023-06-02,0,100.65,100.65,100.65,100.65,
2023-06-05,0,110.85,110.85,110.85,110.85,
2023-06-06,0,105.5,105.5,105.5,105.5,
2023-06-07,0,109.75,109.75,109.75,109.75,
2023-06-08,0,112.5,112.5,112.5,112.5,
2023-06-09,0,116.15,116.15,116.15,116.15,
2023-06-12,0,114.75,114.75,114.75,114.75,
2023-06-13,0,116.25,116.25,116.25,116.25,
2023-06-14,0,116.65,116.65,116.65,116.65,
2023-06-15,0,116.35,116.35,116.35,116.35,
2023-06-16,0,114.65,114.65,114.65,114.65,
2023-06-20,0,116.75,116.75,116.75,116.75,
2023-06-21,0,116.25,116.25,116.25,116.25,
2023-06-22,0,115.65,115.65,115.65,115.65,
2023-06-23,0,115.0,115.0,115.0,115.0,
2023-06-26,0,114.65,114.65,114.65,114.65,
2023-06-27,0,114.65,114.65,114.65,114.65,
2023-06-28,0,114.65,114.65,114.65,114.65,
2023-06-29,0,114.65,114.65,114.65,114.65,
2023-06-30,0,115.59,115.59,115.59,115.59,
2023-07-03,0,121.4,121.4,121.4,121.4,
2023-07-05,0,123.35,123.35,123.35,123.35,
2023-07-06,0,117.25,117.25,117.25,117.25,
2023-07-07,0,115.65,115.65,115.65,115.65,
2023-07-10,0,111.5,111.5,111.5,111.5,
2023-07-11,0,105.9,105.9,105.9,105.9,
2023-07-12,0,104.5,104.5,104.5,104.5,
2023-07-13,0,103.75,103.75,103.75,103.75,
2023-07-14,0,103.85,103.85,103.85,103.85,
2023-07-17,0,104.15,104.15,104.15,104.15,
2023-07-18,0,108.35,108.35,108.35,108.35,
2023-07-19,0,108.5,108.5,108.5,108.5,
2023-07-20,0,110.0,110.0,110.0,110.0,0.10K
2023-07-21,0,110.5,110.5,110.5,110.5,
2023-07-24,0,111.0,111.0,111.0,111.0,
2023-07-25,0,110.85,110.85,110.85,110.85,
2023-07-26,0,110.9,110.9,110.9,110.9,
2023-07-27,0,110.9,110.9,110.9,110.9,
2023-07-28,0,110.45,110.45,110.45,110.45,
2023-07-31,0,106.0,106.0,106.0,106.0,
2023-08-01,0,103.85,103.85,103.85,103.85,
2023-08-02,0,105.15,105.15,105.15,105.15,
2023-08-03,0,108.15,108.15,108.15,108.15,
2023-08-04,0,108.1,108.1,108.1,108.1,
2023-08-07,0,112.25,112.25,112.25,112.25,
2023-08-08,0,115.0,115.0,115.0,115.0,
2023-08-09,0,115.9,115.9,115.9,115.9,
2023-08-10,0,115.35,115.35,115.35,115.35,
2023-08-11,0,115.85,115.85,115.85,115.85,
2023-08-14,0,115.05,115.05,115.05,115.05,
2023-08-15,0,115.85,115.85,115.85,115.85,
2023-08-16,0,115.0,115.0,115.0,115.0,
2023-08-17,0,116.0,116.0,116.0,116.0,
2023-08-18,0,116.15,116.15,116.15,116.15,
2023-08-21,0,118.85,118.85,118.85,118.85,
2023-08-22,0,118.75,118.75,118.75,118.75,
2023-08-23,0,118.15,118.15,118.15,118.15,
2023-08-24,0,118.1,118.1,118.1,118.1,
2023-08-25,0,117.66,117.66,117.66,117.66,
2023-08-28,0,122.5,122.5,122.5,122.5,
2023-08-29,0,122.95,122.95,122.95,122.95,0.01K
2023-08-30,0,122.25,122.25,122.25,122.25,
2023-08-31,0,118.75,118.75,118.75,118.75,
2023-09-01,0,116.65,116.65,116.65,116.65,
2023-09-05,0,119.0,119.0,119.0,119.0,
2023-09-06,0,116.15,116.15,116.15,116.15,
2023-09-07,0,116.25,116.25,116.25,116.25,
2023-09-08,0,116.15,116.15,116.15,116.15,
2023-09-11,0,117.75,117.75,117.75,117.75,
2023-09-12,0,118.35,118.35,118.35,118.35,
2023-09-13,0,119.6,119.6,119.6,119.6,
2023-09-14,0,120.6,120.6,120.6,120.6,
2023-09-15,0,120.85,120.85,120.85,120.85,
2023-09-18,0,121.5,121.5,121.5,121.5,
2023-09-19,0,122.5,122.5,122.5,122.5,
2023-09-20,0,122.5,122.5,122.5,122.5,
2023-09-21,0,121.65,121.65,121.65,121.65,
2023-09-22,0,122.15,122.15,122.15,122.15,
2023-09-25,0,123.0,123.0,123.0,123.0,
2023-09-26,0,123.0,123.0,123.0,123.0,
2023-09-27,0,122.65,122.65,122.65,122.65,
2023-09-28,0,122.65,122.65,122.65,122.65,
2023-09-29,0,123.32,123.32,123.32,123.32,
2023-10-02,0,124.0,124.0,124.0,124.0,0.01K
2023-10-03,0,121.35,121.35,121.35,121.35,
2023-10-04,0,119.3,119.3,119.3,119.3,
2023-10-05,0,120.05,120.05,120.05,120.05,
2023-10-06,0,122.8,122.8,122.8,122.8,
2023-10-09,0,126.15,126.15,126.15,126.15,
2023-10-10,0,130.25,130.25,130.25,130.25,
2023-10-11,0,130.0,130.0,130.0,130.0,
2023-10-12,0,134.25,134.25,134.25,134.25,
2023-10-13,0,139.1,139.1,139.1,139.1,
2023-10-16,0,138.85,138.85,138.85,138.85,
2023-10-17,0,138.75,138.75,138.75,138.75,
2023-10-18,0,138.25,138.25,138.25,138.25,
2023-10-19,0,137.4,137.4,137.4,137.4,
2023-10-20,0,138.0,138.0,138.0,138.0,
2023-10-23,0,137.0,137.0,137.0,137.0,
2023-10-24,0,135.25,135.25,135.25,135.25,
2023-10-25,0,136.0,136.0,136.0,136.0,
2023-10-26,0,135.6,135.6,135.6,135.6,
2023-10-27,0,136.08,136.08,136.08,136.08,
2023-10-30,0,128.2,128.2,128.2,128.2,0.02K
2023-10-31,0,123.15,123.15,123.15,123.15,
2023-11-01,0,122.5,122.5,122.5,122.5,
2023-11-02,0,124.0,124.0,124.0,124.0,
2023-11-03,0,124.5,124.5,124.5,124.5,
2023-11-06,0,120.75,120.75,120.75,120.75,
2023-11-07,0,121.0,121.0,121.0,121.0,
2023-11-08,0,124.7,124.7,124.7,124.7,
2023-11-09,0,126.65,126.65,126.65,126.65,
2023-11-10,0,124.65,124.65,124.65,124.65,
2023-11-13,0,124.5,124.5,124.5,124.5,
2023-11-14,0,123.75,123.75,123.75,123.75,
2023-11-15,0,123.15,123.15,123.15,123.15,
2023-11-16,0,122.5,122.5,122.5,122.5,
2023-11-17,0,121.75,121.75,121.75,121.75,
2023-11-20,0,121.75,121.75,121.75,121.75,
2023-11-21,0,122.4,122.4,122.4,122.4,
2023-11-22,0,122.75,122.75,122.75,122.75,
2023-11-24,0,123.55,123.55,123.55,123.55,
2023-11-27,0,116.75,116.75,116.75,116.75,0.01K
2023-11-28,0,114.35,114.35,114.35,114.35,
2023-11-29,0,114.7,114.7,114.7,114.7,
2023-11-30,0,118.45,118.45,118.45,118.45,
2023-12-01,0,119.8,119.8,119.8,119.8,0.01K
2023-12-04,0,119.0,119.0,119.0,119.0,
2023-12-05,0,118.0,118.0,118.0,118.0,
2023-12-06,0,120.4,120.4,120.4,120.4,
2023-12-07,0,122.0,122.0,122.0,122.0,
2023-12-08,0,122.75,122.75,122.75,122.75,
2023-12-11,0,121.3,121.3,121.3,121.3,
2023-12-12,0,117.65,117.65,117.65,117.65,
2023-12-13,0,117.9,117.9,117.9,117.9,
2023-12-14,0,118.0,118.0,118.0,118.0,
2023-12-15,0,117.0,117.0,117.0,117.0,
2023-12-18,0,116.85,116.85,116.85,116.85,
2023-12-19,0,116.75,116.75,116.75,116.75,
2023-12-20,0,116.25,116.25,116.25,116.25,
2023-12-21,0,116.0,116.0,116.0,116.0,
2023-12-22,0,115.85,115.85,115.85,115.85,
2023-12-26,0,115.85,115.85,115.85,115.85,
2023-12-27,0,117.5,117.5,117.5,117.5,
2023-12-28,0,117.25,117.25,117.25,117.25,
2023-12-29,0,117.55,117.55,117.55,117.55,
2024-01-02,0,106.15,106.15,106.15,106.15,
2024-01-03,0,109.25,109.25,109.25,109.25,
2024-01-04,0,112.4,112.4,112.4,112.4,
2024-01-05,0,115.25,115.25,115.25,115.25,
2024-01-08,0,113.2,113.2,113.2,113.2,
2024-01-09,0,111.15,111.15,111.15,111.15,
2024-01-10,0,109.0,109.0,109.0,109.0,
2024-01-11,0,107.25,107.25,107.25,107.25,
2024-01-12,0,108.55,108.55,108.55,108.55,
2024-01-16,0,108.0,108.0,108.0,108.0,
2024-01-17,0,107.0,107.0,107.0,107.0,
2024-01-18,0,106.9,106.9,106.9,106.9,
2024-01-19,0,106.25,106.25,106.25,106.25,
2024-01-22,0,105.55,105.55,105.55,105.55,
2024-01-23,0,105.5,105.5,105.5,105.5,
2024-01-24,0,105.9,105.9,105.9,105.9,
2024-01-25,0,105.7,105.7,105.7,105.7,
2024-01-26,0,106.07,106.07,106.07,106.07,
2024-01-29,0,94.4,94.4,94.4,94.4,
2024-01-30,0,96.0,96.0,96.0,96.0,
2024-01-31,0,99.55,97.65,97.65,97.65,0.01K
2024-02-01,0,97.45,97.45,97.45,97.45,
2024-02-02,0,98.5,98.5,98.5,98.5,
2024-02-05,0,98.2,98.2,98.2,98.2,
2024-02-06,0,98.5,98.5,98.5,98.5,
2024-02-07,0,98.5,98.5,98.5,98.5,
2024-02-08,0,97.4,97.4,97.4,97.4,
2024-02-09,0,96.0,96.0,96.0,96.0,
2024-02-12,0,94.4,94.4,94.4,94.4,
2024-02-13,0,94.0,94.0,94.0,94.0,
2024-02-14,0,94.15,94.15,94.15,94.15,
2024-02-15,0,94.5,94.5,94.5,94.5,
2024-02-16,0,94.5,94.5,94.5,94.5,
2024-02-20,0,94.75,94.75,94.75,94.75,
2024-02-21,0,95.15,95.15,95.15,95.15,
2024-02-22,0,95.65,95.65,95.65,95.65,
2024-02-23,0,95.77,95.77,95.77,95.77,
2024-02-26,0,98.7,98.7,98.7,98.7,
2024-02-27,0,100.9,98.5,98.5,98.5,0.00K
2024-02-28,0,103.65,103.65,103.65,103.65,
2024-02-29,0,103.85,103.85,103.85,103.85,
2024-03-01,0,107.0,107.0,107.0,107.0,
2024-03-04,0,111.0,111.0,111.0,111.0,
2024-03-05,0,112.5,112.5,112.5,112.5,
2024-03-06,0,112.15,112.15,112.15,112.15,
2024-03-07,0,110.75,110.75,110.75,110.75,
2024-03-08,0,111.15,111.15,111.15,111.15,
2024-03-11,0,109.0,109.0,109.0,109.0,
2024-03-12,0,109.25,109.25,109.25,109.25,
2024-03-13,0,109.5,109.5,109.5,109.5,
2024-03-14,0,111.15,111.15,111.15,111.15,
2024-03-15,0,112.35,112.35,112.35,112.35,
2024-03-18,0,112.4,112.4,112.4,112.4,
2024-03-19,0,112.65,112.65,112.65,112.65,
2024-03-20,0,112.25,112.25,112.25,112.25,
2024-03-21,0,112.4,112.4,112.4,112.4,
2024-03-22,0,113.0,113.0,113.0,113.0,
2024-03-25,0,113.75,113.75,113.75,113.75,
2024-03-26,0,113.9,113.9,113.9,113.9,
2024-03-27,0,114.05,114.05,114.05,114.05,
2024-03-28,0,114.44,114.44,114.44,114.44,
2024-04-01,0,119.75,119.75,119.75,119.75,
2024-04-02,0,121.65,121.65,121.65,121.65,
2024-04-03,0,118.9,118.9,118.9,118.9,
2024-04-04,0,116.25,116.25,116.25,116.25,
2024-04-05,0,117.95,117.95,117.95,117.95,
2024-04-08,0,118.0,118.0,118.0,118.0,
2024-04-09,0,117.9,117.9,117.9,117.9,
2024-04-10,0,118.25,118.25,118.25,118.25,
2024-04-11,0,120.75,120.75,120.75,120.75,
2024-04-12,0,122.0,122.0,122.0,122.0,
2024-04-15,0,120.7,120.7,120.7,120.7,
2024-04-16,0,121.65,121.65,121.65,121.65,
2024-04-17,0,120.15,120.15,120.15,120.15,
2024-04-18,0,120.4,120.4,120.4,120.4,
2024-04-19,0,119.9,119.9,119.9,119.9,
2024-04-22,0,119.15,119.15,119.15,119.15,
2024-04-23,0,119.0,119.0,119.0,119.0,
2024-04-24,0,118.35,118.35,118.35,118.35,
2024-04-25,0,118.65,118.65,118.65,118.65,
2024-04-26,0,118.78,118.78,118.78,118.78,
2024-04-29,0,101.35,101.35,101.35,101.35,
2024-04-30,0,103.15,103.15,103.15,103.15,
2024-05-01,0,105.5,105.5,105.5,105.5,
2024-05-02,0,107.75,107.75,107.75,107.75,
2024-05-03,0,107.0,107.0,107.0,107.0,
2024-05-06,0,107.0,107.0,107.0,107.0,
2024-05-07,0,108.75,108.75,108.75,108.75,
2024-05-08,0,106.3,106.3,106.3,106.3,
2024-05-09,0,107.25,107.25,107.25,107.25,
2024-05-10,0,106.9,106.9,106.9,106.9,
2024-05-13,0,105.75,105.75,105.75,105.75,
2024-05-14,0,105.25,105.25,105.25,105.25,
2024-05-15,0,105.5,105.5,105.5,105.5,
2024-05-16,0,106.4,106.4,106.4,106.4,
2024-05-17,0,105.0,105.0,105.0,105.0,
2024-05-20,0,106.25,106.25,106.25,106.25,
2024-05-21,0,106.5,106.5,106.5,106.5,
2024-05-22,0,105.25,105.25,105.25,105.25,0.01K
2024-05-23,0,105.65,105.65,105.65,105.65,
2024-05-24,0,105.4,105.4,105.4,105.4,
2024-05-28,0,105.5,105.5,105.5,105.5,
2024-05-29,0,105.5,105.5,105.5,105.5,
2024-05-30,0,105.5,105.5,105.5,105.5,
2024-05-31,0,106.04,106.04,106.04,106.04,
2024-06-03,0,118.95,118.95,118.95,118.95,
2024-06-04,0,116.5,116.5,116.5,116.5,
2024-06-05,0,111.4,111.4,111.4,111.4,
2024-06-06,0,109.65,109.65,109.65,109.65,
2024-06-07,0,108.65,108.65,108.65,108.65,
2024-06-10,0,109.55,109.55,109.55,109.55,
2024-06-11,0,108.8,108.8,108.8,108.8,
2024-06-12,0,109.65,109.65,109.65,109.65,
2024-06-13,0,110.3,110.3,110.3,110.3,
2024-06-14,0,109.8,109.8,109.8,109.8,
2024-06-17,0,109.0,109.0,109.0,109.0,
2024-06-18,0,109.15,109.15,109.15,109.15,
2024-06-20,0,110.65,110.65,110.65,110.65,
2024-06-21,0,109.4,109.4,109.4,109.4,
2024-06-24,0,109.0,109.0,109.0,109.0,
2024-06-25,0,108.9,108.9,108.9,108.9,
2024-06-26,0,108.65,108.65,108.65,108.65,
2024-06-27,0,108.5,108.5,108.5,108.5,
2024-06-28,0,109.66,109.66,109.66,109.66,
2024-07-01,0,103.7,103.7,103.7,103.7,
2024-07-02,0,103.25,103.25,103.25,103.25,
2024-07-03,0,103.6,103.6,103.6,103.6,
2024-07-05,0,104.45,104.45,104.45,104.45,
2024-07-08,0,104.5,104.5,104.5,104.5,
2024-07-09,0,102.85,102.85,102.85,102.85,
2024-07-10,0,101.5,101.5,101.5,101.5,
2024-07-11,0,102.15,102.15,102.15,102.15,
2024-07-12,0,103.75,103.75,103.75,103.75,
2024-07-15,0,106.1,106.1,106.1,106.1,
2024-07-16,0,106.5,106.5,106.5,106.5,
2024-07-17,0,104.4,104.4,104.4,104.4,
2024-07-18,0,105.15,105.15,105.15,105.15,
2024-07-19,0,105.15,105.15,105.15,105.15,
2024-07-22,0,105.0,105.0,105.0,105.0,
2024-07-23,0,105.25,105.25,105.25,105.25,
2024-07-24,0,106.15,106.15,106.15,106.15,
2024-07-25,0,106.25,106.25,106.25,106.25,
2024-07-26,0,106.37,106.37,106.37,106.37,
2024-07-29,0,115.45,115.45,115.45,115.45,
2024-07-30,0,116.4,116.4,116.4,116.4,
2024-07-31,0,116.65,116.65,116.65,116.65,
2024-08-01,0,120.6,120.6,120.6,120.6,
2024-08-02,0,121.4,121.4,121.4,121.4,
2024-08-05,0,119.55,119.55,119.55,119.55,
2024-08-06,0,120.85,120.85,120.85,120.85,
2024-08-07,0,121.15,121.15,121.15,121.15,
2024-08-08,0,121.5,121.5,121.5,121.5,
2024-08-09,0,122.0,122.0,122.0,122.0,
2024-08-12,0,122.9,122.9,122.9,122.9,
2024-08-13,0,120.75,120.75,120.75,120.75,
2024-08-14,0,121.9,121.9,121.9,121.9,
2024-08-15,0,122.5,122.5,122.5,122.5,
2024-08-16,0,122.4,122.4,122.4,122.4,
2024-08-19,0,122.4,122.4,122.4,122.4,
2024-08-20,0,121.5,121.5,121.5,121.5,
2024-08-21,0,120.25,120.25,120.25,120.25,
2024-08-22,0,120.85,120.85,120.85,120.85,
2024-08-23,0,121.15,121.15,121.15,121.15,
2024-08-26,0,121.15,121.15,121.15,121.15,
2024-08-27,0,121.0,121.0,121.0,121.0,
2024-08-28,0,121.4,121.4,121.4,121.4,
2024-08-29,0,121.4,121.4,121.4,121.4,
2024-08-30,0,121.68,121.68,121.68,121.68,
2024-09-03,0,116.05,116.05,116.05,116.05,
2024-09-04,0,114.65,114.65,114.65,114.65,
2024-09-05,0,114.3,114.3,114.3,114.3,
2024-09-06,0,114.65,114.65,114.65,114.65,
2024-09-09,0,114.6,114.6,114.6,114.6,
2024-09-10,0,113.8,113.8,113.8,113.8,
2024-09-11,0,113.9,113.9,113.9,113.9,
2024-09-12,0,113.15,113.15,113.15,113.15,
2024-09-13,0,114.0,114.0,114.0,114.0,
2024-09-16,0,112.8,112.8,112.8,112.8,
2024-09-17,0,114.15,114.15,114.15,114.15,
2024-09-18,0,114.0,114.0,114.0,114.0,
2024-09-19,0,113.75,113.75,113.75,113.75,
2024-09-20,0,113.9,113.9,113.9,113.9,
2024-09-23,0,114.65,114.65,114.65,114.65,
2024-09-24,0,114.25,114.25,114.25,114.25,
2024-09-25,0,114.95,114.95,114.95,114.95,
2024-09-26,0,114.85,114.85,114.85,114.85,
2024-09-27,0,114.81,114.81,114.81,114.81,
2024-09-30,0,118.75,118.75,118.75,118.75,0.02K
2024-10-01,0,117.9,117.9,117.9,117.9,
2024-10-02,0,116.0,116.0,116.0,116.0,
2024-10-03,0,117.55,117.55,117.55,117.55,
2024-10-04,0,121.95,121.95,121.95,121.95,
2024-10-07,0,121.9,121.9,121.9,121.9,
2024-10-08,0,119.5,119.5,119.5,119.5,
2024-10-09,0,118.85,118.85,118.85,118.85,
2024-10-10,0,120.55,120.55,120.55,120.55,
2024-10-11,0,119.85,119.85,119.85,119.85,
2024-10-14,0,120.75,120.75,120.75,120.75,
2024-10-15,0,119.3,119.3,119.3,119.3,
2024-10-16,0,118.15,118.15,118.15,118.15,
2024-10-17,0,118.5,118.5,118.5,118.5,
2024-10-18,0,118.5,118.5,118.5,118.5,
2024-10-21,0,118.6,118.6,118.6,118.6,
2024-10-22,0,118.6,118.6,118.6,118.6,
2024-10-23,0,119.1,119.1,119.1,119.1,
2024-10-24,0,119.25,119.25,119.25,119.25,
2024-10-25,0,119.59,119.59,119.59,119.59,
2024-10-28,0,119.8,119.5,119.5,119.5,0.00K
2024-10-29,0,121.45,121.45,121.45,121.45,
2024-10-30,0,120.5,120.5,120.5,120.5,
2024-10-31,0,119.5,119.5,119.5,119.5,
2024-11-01,0,118.3,118.3,118.3,118.3,
2024-11-04,0,119.25,119.25,119.25,119.25,
2024-11-05,0,117.95,117.95,117.95,117.95,
2024-11-06,0,118.0,118.0,118.0,118.0,
2024-11-07,0,119.0,119.0,119.0,119.0,
2024-11-08,0,119.8,119.8,119.8,119.8,
2024-11-11,0,120.7,120.7,120.7,120.7,
2024-11-12,0,120.5,120.5,120.5,120.5,
2024-11-13,0,120.45,120.45,120.45,120.45,
2024-11-14,0,121.4,121.4,121.4,121.4,
2024-11-15,0,122.0,122.0,122.0,122.0,
2024-11-18,0,122.65,122.65,122.65,122.65,
2024-11-19,0,122.4,122.4,122.4,122.4,
2024-11-20,0,122.5,122.5,122.5,122.5,
2024-11-21,0,122.75,122.75,122.75,122.75,
2024-11-22,0,122.15,122.15,122.15,122.15,
2024-11-25,0,122.0,122.0,122.0,122.0,
2024-11-26,0,121.65,121.65,121.65,121.65,
2024-11-27,0,121.65,121.65,121.65,121.65,
2024-11-29,0,121.95,121.95,121.95,121.95,
2024-12-02,0,117.9,117.9,117.9,117.9,
2024-12-03,0,116.4,116.4,116.4,116.4,
2024-12-04,0,115.2,115.2,115.2,115.2,
2024-12-05,0,114.4,114.4,114.4,114.4,
2024-12-06,0,113.95,113.95,113.95,113.95,
2024-12-09,0,113.85,113.85,113.85,113.85,
2024-12-10,0,114.0,114.0,114.0,114.0,
2024-12-11,0,113.9,113.9,113.9,113.9,
2024-12-12,0,112.75,112.75,112.75,112.75,
2024-12-13,0,112.65,112.65,112.65,112.65,
2024-12-16,0,111.25,111.25,111.25,111.25,
2024-12-17,0,111.9,111.9,111.9,111.9,
2024-12-18,0,111.35,111.35,111.35,111.35,
2024-12-19,0,111.5,111.5,111.5,111.5,
2024-12-20,0,111.7,111.7,111.7,111.7,
2024-12-23,0,112.25,112.25,112.25,112.25,
